gene	rna_pval	rna_log2fc	protein_pval	protein_log2fc
361	SBK2	0.00752494573105248	0.972753662840708	NA	NA
362	PPFIBP1	0.00755101962405102	0.972224573937332	0.0016424372118261	0.887339648356564
363	DCXR	0.00756109752192121	-0.979864802408009	0.56373536991123	0.160387015983762
364	ARRDC2	0.00762555372264195	0.995070325966846	NA	NA
365	PDIA6	0.00764296407138486	-0.969242564462862	0.00784288739552222	-0.750702707103847
366	RPS6	0.00765928026773347	-0.989802273035729	0.243294932414044	-0.325679900511703
367	C6orf226	0.0076710586991934	-0.982206609409894	NA	NA
368	ANKRD44	0.00775853110947104	0.98361172876418	0.337911687608212	0.271749690551426
369	ADCY9	0.00781952827507397	0.986944897370495	NA	NA
370	CEP63	0.00784613321744594	0.954990284882642	0.844769833409578	-0.172031248019836
371	AMZ2	0.00785804271946714	-0.976743196395233	0.445319053630705	0.324226000596944
372	MRPL16	0.00789083603208826	-0.961875252418427	0.878980855699508	0.0446947443516741
373	LAPTM4A	0.00792303075358525	-1.00370843827649	NA	NA
374	SRCIN1	0.00793620462890841	0.946575403917309	NA	NA
375	PPP2R2B	0.00796304968015081	-0.992852697202753	NA	NA
376	HEXIM1	0.00797860773092233	0.977997523828968	0.958990153806868	0.0145924626076616
377	MAK16	0.00807103806818	-0.953385217631992	0.368884084657822	-0.258310013672556
378	BORCS6	0.00808338118979431	-0.966787090286732	0.553787560006276	-0.180291955000423
379	TSPAN9	0.00808927635456377	0.984556757054216	0.894938192447492	-0.0405764529637539
380	SLC19A1	0.0080980471352731	0.993907562595524	NA	NA
381	PCYOX1	0.00813992440080541	0.986409386185605	0.61141930113653	0.141875298640422
382	KRTCAP3	0.00816662298829413	-0.954227420596488	0.235090451463192	0.367415301693229
383	RAP1A	0.00818674372806113	-0.954643880152135	0.816317799818289	0.065311615562868
384	PODNL1	0.00819683129075672	0.995286987180666	NA	NA
385	PIEZO1	0.00821644650155175	0.975800950160276	0.00318965130051097	0.955395788415667
386	PSEN2	0.00822730995169615	-0.992243837727255	NA	NA
387	GFPT1	0.00823910627660773	0.979500355809942	0.637878142557647	-0.13035814007657
388	RRP12	0.00824936827153382	0.954523406189781	0.604836152335781	0.143826164214069
389	WDFY4	0.00828133317966102	0.974426046116924	0.36294554525088	0.287604742278054
390	CD37	0.00828747966483063	1.02047647188275	NA	NA
391	NFAT5	0.00828892452958328	0.973248569778834	0.0438439282108771	0.782312427045396
392	SPEG	0.00829901483280003	0.988114506745561	NA	NA
393	FBXO24	0.0083077075331304	0.949838588982189	NA	NA
394	NAIP	0.00831237206427995	1.0182076578723	NA	NA
395	MAP4K2	0.00831590842548956	0.972161316444372	0.155139900208722	0.469160035479623
396	VSIG4	0.0083166696394834	1.02340821401978	0.0123232863247745	0.702087495320302
397	RASGRP1	0.00833635622524416	0.97370721661915	NA	NA
398	EBF3	0.00835898075749258	0.956077277647629	NA	NA
399	FRAT2	0.00839239426807492	0.952644791663948	NA	NA
400	COG1	0.00842584729812763	-0.959021164312778	0.763599578871052	-0.0842366857373665
401	ZER1	0.00843809429506542	0.982467303427433	0.979022758505731	-0.00828225718221803
402	RBM34	0.00848796035268745	-0.993772484220382	0.609322087571056	-0.142055893988049
403	FAM222B	0.00853447206491222	0.966241799958394	NA	NA
404	TMEM68	0.00853629479134402	-1.01602590452553	0.331330565435885	0.298256015462398
405	RFESD	0.00855185830672556	-1.02070047664965	NA	NA
406	PLD4	0.00857753736655534	0.979374489743202	NA	NA
407	ITSN1	0.00860756167544025	0.941395302939928	0.397905124487523	0.239214764494043
408	UBE2T	0.00866878107702889	-0.950354481933614	0.531150813560152	0.235156881233994
409	SRL	0.0086867767644631	0.949774665621315	NA	NA
410	DOCK10	0.0087368174113116	1.01460675234576	0.472964731761373	0.205151371912603
411	NCAPH2	0.00875286592653731	-0.968192169000099	0.594738543062459	-0.351000910898568
412	MON1A	0.00875340014944369	-0.959369291179976	NA	NA
413	SLK	0.00878741529199992	0.957149378959368	0.000732981911304279	0.9740156963546
414	TNFAIP8L3	0.00879014606200241	0.976230156278133	0.275529754530346	0.512460639047648
415	KIAA1958	0.00879440179950136	0.967191250910056	NA	NA
416	QKI	0.00884821155771551	0.945715868115084	0.269816719373354	0.307317255021841
417	GUK1	0.00885275839701878	-0.95361486706148	0.924267696600772	-0.0265991033732667
418	AHR	0.00889369567696579	0.970509955185901	0.648272244769074	0.13122951667885
419	NF1	0.00889519701109946	0.97756986910778	0.792469509490062	-0.07314188861697
420	WFS1	0.00890646382660655	0.972571955411729	0.182987730953528	0.37100426837857
421	SRRM1	0.00890790996517735	0.957782069798064	0.915032341199527	-0.0296869415629595
422	FCGR2C	0.00891162379182507	0.994692525522278	NA	NA
423	IL1R1	0.00893601536871003	0.96931106357964	0.0709325209966345	0.936029109100947
424	TBCA	0.00893705208407283	-0.979620074039937	0.831123373375741	-0.0594881359695733
425	SDR39U1	0.00894946184643071	-0.986164611927757	0.225257103005398	-0.337320395153976
426	SARS	0.00896015096132054	-0.960654089059687	0.0208609689754235	-0.646569785556823
427	NCKAP5L	0.0089641854382885	0.947421917354177	NA	NA
428	FLG2	0.00898593903385067	0.947965761112835	NA	NA
429	RIN2	0.00898977515136071	0.994417106278147	0.0938878986215872	0.558626274123993
430	CDC42EP5	0.00899274676732128	0.963662310767742	NA	NA
431	FCGR2B	0.00907991821978542	1.01981442423452	0.0754523430240673	0.503890084525638
432	ACTR2	0.00910361168984848	0.955876087195945	0.794347119317305	0.0735758882948929
433	ATAD3B	0.009105906673889	0.957227388749968	0.158168846400695	0.392401583743309
434	GRM5	0.00911619382412934	-0.943163420790266	NA	NA
435	SOGA1	0.00913499172864226	0.929356183595137	0.0576056697899516	0.542829727453423
436	PIK3R6	0.0091373092788853	1.01176206159249	NA	NA
437	SFMBT2	0.0091442505599243	0.974267088698372	NA	NA
438	KCNT1	0.00916085266282374	0.948890079218795	NA	NA
439	DNALI1	0.00917534738452023	-0.982627945615128	0.91599812259014	0.0477814610261192
440	MRPS18C	0.00919125656625903	-0.948993041076671	0.797422943772821	0.0831172220532073
441	MED13L	0.00921067788333362	0.940960178534646	0.740239532727074	-0.130824314666367
442	IPO8	0.00923267006345703	0.951635553312219	0.349312317648997	-0.259171718791505
443	KCNAB2	0.00924698030525083	0.967341879863411	0.364415034295969	0.252729473789145
444	HIBCH	0.00929998690439527	-0.949211072468711	0.0484371206138915	-0.549244380790503
445	SCAND1	0.00931626137486737	-0.985040863903487	NA	NA
446	DUSP12	0.00932858651697759	-0.964823433702722	0.00226521356718929	-0.916478095121669
447	SAMD4B	0.00937309610043165	0.933190606088196	0.0651430757459417	0.516618739522229
448	GIGYF2	0.00937604544309989	0.937629154809082	0.823988511340242	-0.0613536620043916
449	PSMC1	0.00939449358722585	-0.947547634451177	0.190360945936763	-0.371157730807991
450	WDFY2	0.00943074441487824	0.935542076350342	NA	NA
451	AKAP12	0.00947873551649971	0.947231903460775	0.040853051225003	0.590455386810664
452	EPG5	0.00949526941622707	0.934842664907709	0.132078610363703	-0.473409583456495
453	RETSAT	0.00950066174907225	0.967600341815342	0.0705673681751508	0.510707318440766
454	SMARCC2	0.00950553156156305	0.943978306961302	0.221140625871198	-0.345971377487941
455	LAMP1	0.00953141733065352	0.95595363017793	0.844725005106824	0.0542756528484885
456	DLGAP2	0.00953648901965211	0.937855482521543	NA	NA
457	PQBP1	0.00954892738600215	-0.949610334030616	0.832601534835076	0.0588959405042683
458	MTCP1	0.00960894630389701	0.959054667423294	NA	NA
459	ASIC2	0.00962067068141457	0.929599433132214	NA	NA
460	GCAT	0.0097434207463416	-0.929977744042839	0.86572527146687	-0.0550035974078566
461	MSL1	0.00979794884685172	0.935276656010369	0.992980506221517	0.00353802988621175
462	ZBTB38	0.00979859992545237	0.967563723293829	0.756791492243071	-0.222444602173306
463	ASB9	0.00981959386876744	-0.944419473519637	0.277459213331956	-0.445120166632707
464	IQCA1	0.00984105280404562	0.950716729529112	NA	NA
465	ZFP36	0.00998843782790029	0.935833952744781	NA	NA
466	FGF2	0.0101299248549426	0.934480947341074	NA	NA
467	SPTAN1	0.0101379298701747	0.930817379981767	0.319672941500722	-0.278886415102065
468	MTOR	0.0101469431111158	0.921859000286743	0.185120281816621	-0.369413353934253
469	FBF1	0.010164973719711	-0.954033632855173	NA	NA
470	SSR2	0.0102083567281834	-0.95797172335201	0.403014036073547	-0.333150189062961
471	MLST8	0.0102261163573846	-0.930191720748637	0.689885583091458	0.111327538307069
472	PRICKLE2	0.0102347326630494	0.946270296298682	NA	NA
473	TSHZ2	0.0102359444280214	0.972770050921929	NA	NA
474	POLR2G	0.0103096960568365	-0.936378663723463	0.292371084330699	-0.304181426140434
475	AFAP1	0.010335090629916	0.955166593486211	0.0450886080921684	0.681674330288372
476	SIGLEC1	0.0103531016003533	1.0009296016225	0.693297442056582	0.109468303661428
477	HECTD1	0.0104815941602394	0.926373958600423	0.225961261818135	-0.345685994415596
478	OVCA2	0.0104852065011784	-0.917507010588418	0.372725007895906	-0.275980048919252
479	TEX261	0.0106502196106023	0.923674716486304	NA	NA
480	RPLP0	0.0106520660379832	-0.954394158274455	0.165825554456333	-0.387297154369413
481	VSTM2L	0.0106663601004161	0.921973973679945	NA	NA
482	CD320	0.0106924707328697	-0.942052261292688	0.226010107710326	0.512262022535447
483	VPS29	0.0107184755480193	-0.92203972271302	0.771726427525697	-0.0816397878915359
484	B3GNT7	0.0107498511913438	0.937094665037564	0.57275336482202	0.321978472107791
485	C11orf58	0.0107505216679215	-0.931869077773758	0.0552770158280488	-0.53767226624878
486	KLK10	0.0107778068226634	0.920725796993697	0.0965599897318575	0.479033451892954
487	PLEKHM2	0.0108012496778327	0.943627005300145	0.59574261523913	-0.15755181032297
488	SERINC3	0.0108292401521474	0.922504641494987	0.71362084580015	0.151470376210501
489	ASPHD1	0.0108860851549064	0.966556412074477	NA	NA
490	FBXO41	0.010888110038221	0.915357293530448	NA	NA
491	DOHH	0.0108985432797444	0.933750225433182	0.557310455188072	-0.167398583293115
492	ST7L	0.0109055508231942	-0.968162268200605	NA	NA
493	SAP30BP	0.0109734269037893	-0.942986966049228	0.198489334847513	-0.358444226459201
494	ANKRD54	0.010984488318525	-0.936497497482401	0.0976030582176558	-0.500512413170829
495	LIMD2	0.0110022696833959	-0.924231152358727	0.0030693853943148	-0.886481633613763
496	UXS1	0.0110029210322519	-0.952100270346083	0.613609186187826	-0.142060537182996
497	SCD5	0.0110171641257718	0.930339640973835	0.0667942966870526	0.528901666048987
498	TMCO1	0.0110339585345529	-0.947177978942253	0.969061079129862	-0.0108226528078012
499	EPB41L4A	0.0110880695346082	0.931060769462457	0.757160812347461	-0.133019706779463
500	PSMA5	0.0111164618427972	-0.92499212092226	0.00302517686421545	-0.84667251019911
501	MUC16	0.0111284447537449	0.999567955282598	0.0157011586898805	0.677789078004104
502	NUMBL	0.0111328380808712	0.924423578759803	0.351665653395659	0.262400236489752
503	FAM196B	0.0111785813308488	0.922481179055436	NA	NA
504	NTPCR	0.0112085870016939	-0.910612311171597	0.779089661905474	0.0782757784434833
505	EIF2S1	0.0112737470299598	-0.919563574367941	0.622743380571938	0.137359615195529
506	EGR1	0.0112825024063108	0.925409617254033	NA	NA
507	CXorf57	0.0113123802681088	-0.910525459250339	NA	NA
508	TMEM126A	0.0113286040068216	-0.922356605080076	0.977740053217373	-0.00771454675661384
509	NAA38	0.0113515922705809	-0.917084822279387	0.330664762153833	-0.312163908963213
510	NYAP1	0.0114019151164144	0.922297342386831	NA	NA
511	PSMB4	0.0114051833943919	-1.01174948359655	0.0102173469195865	-0.732655623570875
512	TRAPPC5	0.0114334422019341	-0.930902278993265	0.876243002393661	-0.0434525050186257
513	SPTSSB	0.0114515789535971	-0.938115521442843	NA	NA
514	TRAPPC4	0.0114684243415119	-0.914271317439889	0.00324536155389716	-0.86237840204183
515	DCTN1	0.0115190056826788	0.923596738696266	0.769315671446862	0.081837821759057
516	C7orf55	0.0115280810219991	-0.933255517245148	0.160022939453429	-0.457512523339817
517	CCDC127	0.0115364963367537	-0.94784505558577	0.545088816527419	-0.173357467753254
518	ARL5A	0.0115405588655004	-0.923836558261795	0.80733837063831	0.086120352194856
519	CORO6	0.0115508701440387	0.910738690728419	0.503241469807837	0.188085272940583
520	SLC25A19	0.0115531643396568	-0.915078046815967	0.918120878189349	-0.0301069925135533
521	ZNHIT1	0.0115532059977102	-0.929514143067108	NA	NA
522	CATSPER2	0.0115622270091962	0.916742301906217	NA	NA
523	SLC10A7	0.0116299529227567	-0.920717578813609	NA	NA
524	MSRB1	0.011642372669212	-0.934350351758358	NA	NA
525	TMEM256	0.0116956984998138	-0.918141018509358	NA	NA
526	TCTA	0.0117261970632641	-0.920986077038847	NA	NA
527	PTH	0.0117614765908203	-1.16685047520591	NA	NA
528	NXPE4	0.0118071768122731	-0.927361786532247	NA	NA
529	PIK3R1	0.0118081209360381	0.921692481915742	0.501966544613355	0.189741658654583
530	GPBP1L1	0.0118354461804664	0.92097430664385	NA	NA
531	C2ORF63	0.0118433192002304	0.903206825440054	NA	NA
532	FEZF1	0.0118534741141762	-1.08041378800426	NA	NA
533	HIVEP3	0.0118772831383445	0.998474391111752	NA	NA
534	KIF3C	0.0119430517628266	0.906822528927045	NA	NA
535	CEMIP2	0.011977660807634	0.916615527926221	0.81582223738589	0.0686771219097702
536	LYVE1	0.0120148814504614	0.932494742448447	0.716738044657035	0.160862893406995
537	BOD1	0.0120517527313154	-0.910559551798439	0.0253165684067754	-0.653855976027076
538	C14ORF182	0.0120577265861419	0.956357733630524	NA	NA
539	TRAF3IP1	0.0121256947800857	0.904342449823079	0.337035421493042	0.334302567050291
540	H1-4	0.0121468103508444	-0.925299138688389	0.340004495030258	-0.270236052036974
541	DAB2	0.0121540571956067	0.939328534802208	0.459392931285489	0.20893176525122
542	ROMO1	0.0121931379125564	-0.948128885495253	0.425036317762989	0.222022577142771
543	RGL1	0.0122693218379168	0.923985286563451	NA	NA
544	RANGRF	0.0122797124064216	-0.903186185345547	0.130476712962747	-0.633599717169932
545	DHX8	0.0123540834481906	0.905873288412263	0.702805080028641	-0.108524975833456
546	CACUL1	0.0123559324227806	0.923068001114347	0.743469748102638	0.0943859668275442
547	SSX1	0.0124180847027498	0.9151312031905	NA	NA
548	ASAP3	0.0124423910950728	0.893083697646612	0.65014294623228	-0.18997743259007
549	PTGR3	0.0124761314284571	0.91167935576277	0.779078349144808	0.078848300134189
550	PRUNE2	0.0125505990645104	0.9021648691625	0.276486384949904	0.326215863765888
551	SUPT5H	0.0125548949072455	0.8920794635358	0.681046938428293	-0.115604387774225
552	APOA5	0.012569561735331	-0.955955897906508	NA	NA
553	WWP1	0.0125745535834528	0.927117281276292	0.866557172685074	0.0537649014115692
554	MYO1F	0.0125871117481648	0.964495889755557	0.874957415509497	0.0434893595045192
555	STARD3NL	0.0125995579106301	-0.911109978707944	0.842381739312971	0.0771984493563031
556	FOXJ3	0.0126357934538066	0.910344701489172	0.809190623544768	0.0738601290937095
557	UBN2	0.0127025750265138	0.909981992338934	0.958465527822158	0.016748209659922
558	SOS1	0.0127226023046057	0.91055504310888	0.435539970200152	0.217995146359714
559	EXOC7	0.0127805666858382	-0.909149509579692	0.516871695122808	0.179135083118855
560	EZH1	0.0128008770787255	0.914434623458442	0.46970784360718	-0.363212155686609
561	SRSF2	0.0128174049254632	-0.893795867216689	0.165149038012119	-0.392185544052765
562	PTAFR	0.0128354835053642	0.941972587588328	NA	NA
563	MMP1	0.0128438794391121	-0.903588212247478	0.93990832792132	0.0325456568792278
564	ARID1B	0.0128817276159047	0.89618936175984	0.636910204007521	-0.13461980352649
565	PAXX	0.0129079155512531	-0.909083401197218	0.849843621542855	0.0534175931141163
566	NDUFA12	0.0129132067966181	-0.930067729660164	0.429789525327879	0.223006806845536
567	SERPINB1	0.0129220943207208	-0.909912074019455	0.692260520036926	-0.112017143150471
568	ERLEC1	0.0129261283636924	-0.926315492924916	0.290628948383835	-0.293814305513286
569	ADIPOR2	0.0130284670360318	0.926177524345667	NA	NA
570	RPL27A	0.0131015539110119	-0.915193710064684	0.0817532087724209	-0.485807084060015
571	ITGAX	0.0131162321244445	0.962375187263978	0.413796428430002	0.228930535518731
572	PYCR1	0.0131267578881163	-0.905824736683724	0.603192930625313	-0.146448291043535
573	CNTFR	0.0131492125115496	0.888495189450915	0.407360169201035	0.719656791296459
574	DNPH1	0.0131835918872284	-0.896835638914175	0.0881612991056187	-0.474288612613431
575	RPL26L1	0.0132698182235078	-0.894733002898442	0.304075841840325	-0.285346031460649
576	NKD1	0.013332081956153	0.885924364813723	NA	NA
577	GPR108	0.0133650925379158	-0.903123757159451	0.218195651989678	0.369678335009945
578	NUCKS1	0.0133780144350998	0.89702373685435	0.809577671493628	-0.0669760749910811
579	ERMP1	0.0134128104406435	0.944300712880743	0.527488826847312	0.177703842060252
580	ARMC7	0.0135187881073012	-0.91518277053621	NA	NA
581	STAT5A	0.0135341594311887	0.92784413460577	0.351690702119746	-0.260622802008512
582	ANKMY1	0.0135795419052743	0.892766863377665	NA	NA
583	KLK6	0.013621349664818	0.896031815367018	0.0202988946432706	0.657153057282145
584	GPATCH8	0.0136909636014993	0.880946547471305	0.384508312958657	0.248809276142938
585	APOOL	0.0136974136359858	0.895882648393116	0.242673242015129	0.327074941022654
586	TACO1	0.0137309283172883	-0.8980659063682	0.982054195112944	-0.00640231143768702
587	TWNK	0.0137418991581302	0.894546314682098	NA	NA
588	GP9	0.0137440997068715	-0.8896027948827	NA	NA
589	NDUFAF8	0.0138585707013703	-0.907561963058187	NA	NA
590	TRAF7	0.0139001920229202	0.889997152822665	0.344961899347531	0.398239809947155
591	MRPS14	0.0139228728518902	-0.935170381632384	0.456185689724549	-0.241013884762356
592	RPS6KA2	0.013957628090504	0.890942129691017	NA	NA
593	LSP1	0.013968341234596	0.951880434852131	0.224827450054525	0.342244423347814
594	SS18L2	0.0139795879882208	-0.886545380284233	0.558609354326566	-0.274846250601597
595	RASAL3	0.0140178298012633	0.968847644125029	0.231005091953507	0.403692767133453
596	HERPUD1	0.014023866472523	-0.889287593975626	NA	NA
